"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",7.6,3.9,4.09031388888889,1,0
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",6.4,2,0,0,0.2
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",7.6,3.7,4.82326944444444,1,0
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",7.2,5.9,0.300497222222222,1,0
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",6.8,3.9,0,1,0
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",6.8,3.9,0,1,0
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",7,6,0,1,0
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",6.8,2,0,1,0
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",7.8,3.4,4.30251388888889,1,0
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",8.2,10.2,5.20725277777778,1,0
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",7.2,5.1,3.90536666666667,0,0.6
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",7.2,3.7,5.55777222222222,0,0.8
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",8,5.4,4.65791666666667,1,0
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",6.6,2.6,0,1,0
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",6.8,4.9,0,1,0
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",7.2,0.7,1.53561944444444,1,0
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",7.2,5.7,0.699491666666667,1,0
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",6.8,4.9,0,1,0
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",6.8,4,0,1,0
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",7,5,0,1,0
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",6.6,3.7,0,1,0
